rule_id,rule_set,description,smarts,rule_set_name,priority,max
978,5,oxepine,O1C=CC=CC=C1,SureChEMBL,5,0
979,5,phenylethene,c1ccccc1!@[CH]=!@[C!H0],SureChEMBL,5,0
980,5,Ethene,C=[CH2],SureChEMBL,5,0
981,5,cyclobutene,C1CC=C1,SureChEMBL,5,0
982,5,poly_sub_atomatic,*!@c1c(!@*)c(!@*)c(!@*)c(!@*)c1,SureChEMBL,5,0
983,5,Isotopes,"[2#1,3#1,11C,11c,14C,14c,125I,32P,33P,35S]",SureChEMBL,5,0
984,5,Undesirable_Elements_Salts,"[Ac,Ag,Am,Ar,As,At,Au,Ba,Be,Bi,Bk,Cd,Ce,Cf,Cm,Cr,Cs,Dy,Er,Eu,Fr,Ga,Gd,Ge,He,Hf,Ho,In,Ir,Kr,La,Lu,Mo,Nb,Nd,Ne,Ni,Np,Os,Pa,Pb,Pd,Pm,Po,Pr,Pt,Pu,Ra,Rb,Re,Rh,Rn,Ru,Sb,Sc,Se,Sm,Sr,Ta,Tb,Tc,Te,Th,Ti,Tl,Tm,U,V,W,Xe,Y,Yb,Zr]",SureChEMBL,5,0
985,5,Metal_Carbon_bond,"[#6;$([#6]~[#3,#11,#12,#13,#19,#20,#26,#27,#28,#29,#30])]",SureChEMBL,5,0
986,5,Aromatic_N-Oxide_more_than_one,[n+][O-X1].[n+][O-X1],SureChEMBL,5,0
987,5,Nitro_more_than_one,[N+](=O)[O-].[N+](=O)[O-],SureChEMBL,5,0
988,6,anhydride,C(=O)OC(=O),MLSMR,3,0
989,6,pentafluorophenyl ester,C(=O)Oc1c(F)c(F)c(F)c(F)c1(F),MLSMR,3,0
990,6,p-nitrophenyl ester,C(=O)Oc1ccc([N+]([O-])=O)cc1,MLSMR,3,0
991,6,any carbazide,O=*N=[N+]=[N-],MLSMR,3,0
992,6,HOBT ester,C(=O)Onnn,MLSMR,3,0
993,6,aromatic azide,cN=[N+]=[N-],MLSMR,3,0
994,6,imine2,"[#6,#8,#16]-[CH1]=[NH1]",MLSMR,3,0
995,6,sulfonyl cyanide,S(=O)(=O)C#N,MLSMR,3,0
996,6,azocyanamide,[N;R0]=[N;R0]C#N,MLSMR,3,0
997,6,cyanohydrin,N#CC[OH],MLSMR,3,0
998,6,acyl cyanide,N#CC(=O),MLSMR,3,0
999,6,acid halide,"[S,C](=[O,S])[F,Br,Cl,I]",MLSMR,3,0
1000,6,chloramidine,[Cl]C([C&R0])=N,MLSMR,3,0
1001,6,P/S halide,"[P,S][F,Cl,Br,I]",MLSMR,3,0
1002,6,quaternary,"[C+,Cl+,I+,P+,S+]",MLSMR,3,0
1003,6,unacceptable atoms,[!#6;!#7;!#8;!#16;!#1;!#3;!#9;!#11;!#12;!#15;!#17;!#19;!#20;!#30;!#35],MLSMR,3,0
1004,6,triacyloxime,C(=O)N(C(=O))OC(=O),MLSMR,3,0
1005,6,b-carbonyl quaternary nitrogen,"C(=O)CC[N+,n+]",MLSMR,3,0
1006,6,benzylic quaternary nitrogen,cC[N+],MLSMR,3,0
1007,6,phosphorane,C=P,MLSMR,3,0
1008,6,Lawesson reagent derivatives,P(=S)(S)S,MLSMR,3,0
1009,6,cyanophosphonate,P(OCC)(OCC)(=O)C#N,MLSMR,3,0
1010,6,sulfonate,"COS(=O)(=O)[C,c]",MLSMR,3,0
1011,6,Heteroaryl sulfonate,"a-S(=O)(=O)-O[$([a&!#6]),$(c[a&!#6]),$(cc[a&!#6]),$(ccc[a&!#6]),$(cccc[a&!#6]),$(ccccc[a&!#6])]",MLSMR,3,0
1012,6,sulfate ester,"COS(=O)O[C,c]",MLSMR,3,0
1013,6,triflate,OS(=O)(=O)C(F)(F)F,MLSMR,3,0
1014,6,polyacidic,"[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH]",MLSMR,3,0
1015,6,Sulfonic acid,[OH]-S(=O)(=O)-*,MLSMR,3,0
1016,6,thiol,[SH],MLSMR,3,0
1017,6,benzhydrol,[OH1]-C(-c1ccccc1)c2ccccc2,MLSMR,3,0
1018,6,dihydroxybenzene,[OH1]c1ccc([OH1])cc1,MLSMR,3,0
1019,6,"2,3,4trihydroxyphenyl",c([OH])c([OH])c([OH]),MLSMR,3,0
1020,6,"2,4,5trihydroxyphenyl",c([OH])c([OH])cc([OH]),MLSMR,3,0
1021,6,allene,*=C=*,MLSMR,3,0
1022,6,Azide,N=N=N,MLSMR,3,0
1023,6,azoalkanal,[N;R0]=[N;R0]CC=O,MLSMR,3,0
1024,6,hydrazothiourea,N=NC(=S)N,MLSMR,3,0
1025,6,Azo,N=N,MLSMR,3,0
1026,6,aldehyde,[#6]-[CH1]=O,MLSMR,3,0
1027,6,hemiacetal,[#6]-O[CH1](-[#6])[OH1],MLSMR,3,0
1028,6,acetal,[#6]-O[CH1](-[#6])O-[#6],MLSMR,3,0
1029,6,Ketone,[#6]-C(=O)-[#6],MLSMR,3,0
1030,6,Ester,[#6]-C(=O)O-[#6],MLSMR,3,0
1031,6,imine 1,"[#6,#8,#16]-C(=[NH1])[#6,#8,#16]",MLSMR,3,0
1032,6,Imine 3,C=[NH],MLSMR,3,0
1033,6,thioketone,CC(=S)C,MLSMR,3,0
1034,6,thioester,"C[O,S;R0][C;R0](=S)",MLSMR,3,0
1035,6,thionoester,COC(=S)C,MLSMR,3,0
1036,6,thioamide,CC(=S)N,MLSMR,3,0
1037,6,thiourea,NC(=S)N,MLSMR,3,0
1038,6,nitroso,[N&D2](=O),MLSMR,3,0
1039,6,long chain hydrocarbon,[CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0],MLSMR,3,0
1040,6,Long aliphatic chain,"[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]",MLSMR,3,0
1041,6,Unbranched chain,"[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]",MLSMR,3,0
1042,6,polyene,C=CC=CC=CC=C,MLSMR,3,0
1043,6,Dye 25,acC=&!@Cca,MLSMR,3,0
1044,6,isonitrile,[N+]#[C-],MLSMR,3,0
1045,6,thiocyanate,SC#N,MLSMR,3,0
1046,6,cyanamide,N[CH2]C#N,MLSMR,3,0
1047,6,Dye 16 (1),c([N+](=O)[O-]),MLSMR,3,0
1048,6,nitro aromatic 2+,a-[N+](=O)[O-].a-[N+](=O)[O-],MLSMR,3,0
1049,6,Dye 29,"O=[N+](-[O-])-caac-[$(N(C)C),$([NH]C),$([NH2])]",MLSMR,3,0
1050,6,Dye 1 (1),"c1cccc(C(=O)[C,c]([#7])=,:[C,c]([#7])C2(=O))c12",MLSMR,3,0
1051,6,Dye 7,"N=C1[#6]:,=[#6]C(=[C,N])[#6]:,=[#6]1",MLSMR,3,0
1052,6,Dye 11,"*=,:[#6]C([#6]=,:*)[#6]=,:*",MLSMR,3,0
1053,6,Dye 9,ac-*=&!@*-&!@C(=O)-&!@ca,MLSMR,3,0
1054,6,Dye 32,"c1cccc2C(=O)C(C:,=*)C(=O)c12",MLSMR,3,0
1055,6,Dye 6,c12cccc(C(=O)C(ca)C(=O)3)c2c3ccc1,MLSMR,3,0
1056,6,Dye 22,NS(=O)(=O)c1cccc([#7])c1,MLSMR,3,0
1057,6,Dye 2,OCccCO,MLSMR,3,0
1058,6,Dye 26,c1ccccc1-n2nnnc2[CH2]*,MLSMR,3,0
1059,6,alkyl halide,"[Br,Cl,I][CX4,CH,CH2,CH3]",MLSMR,3,0
1060,6,Perhalo_ketone,"O=CC(-[F,Cl,Br,I])([F,Cl,Br,I])-[F,Cl,Br,I]",MLSMR,3,0
1061,6,Beta halo carbonyl,"O=CCC[F,Cl,Br,I]",MLSMR,3,0
1062,6,4-halopyridine,"[F,Cl,Br][c]1:[c,n]:[c,n]:[n]:[c,n]:[c,n]1",MLSMR,3,0
1063,6,2-halopyridine,"[F,Cl,Br][c]1:[c,n]:[c,n]:[c,n]:[c,n]:[n]1",MLSMR,3,0
1064,6,Hetero_hetero,"*[N,S,O]-&!@[N,S,O][#6]",MLSMR,3,0
1065,6,peroxide,OO,MLSMR,3,0
1066,6,disulfide,SS,MLSMR,3,0
1067,6,hydrazine,[#6]-[NH]-[NH]-[#6],MLSMR,3,0
1068,6,acyl hydrazine,[N;R0][N;R0]C(=O),MLSMR,3,0
1069,6,vinyl michael acceptor1,"[#6]-[CH1]=C-C(=O)[#6,#7,#8]",MLSMR,3,0
1070,6,vinyl michael acceptor2,"[CH2]=C-C(=O)[#6,#7,#8]",MLSMR,3,0
1071,6,michael acceptor 5,N#CC(=C)C#N,MLSMR,3,0
1072,6,Michael acceptor 6,"[#6,#7]-&!@[#6](=&!@[CH])-&!@C(=O)-&!@[C,N,O,S]",MLSMR,3,0
1073,6,alkynyl michael acceptor1,"[#6]-C#CC(=O)[#6,#7,#8]",MLSMR,3,0
1074,6,alkynyl michael acceptor2,"[CH1]#CC(=O)-[#6,#7,#8]",MLSMR,3,0
1075,6,nitroalkane,C[N+](=O)[O-],MLSMR,3,0
1076,6,crown ether,[O;R1][C;R1][C;R1][O;R1][C;R1][C;R1][O;R1],MLSMR,3,0
1077,6,nitrate,[#6]-O-[N+](=O)[O-],MLSMR,3,0
1078,6,Oxalyl,O=C-&!@C=O,MLSMR,3,0
1079,6,Dipeptide,*-C(=O)-&!@[NH]-C-&!@C(=O)-&!@[NH]-*,MLSMR,3,0
1080,6,quaternary nitroxy,C[N+](-[O-])(C)C,MLSMR,3,0
1081,6,Triphenylphosphine,a-P(-a)-a,MLSMR,3,0
1082,6,Phosphoric acid,[OH]-P(=O)(-O)-*,MLSMR,3,0
1083,6,Phosphoric ester,COP(=O)(-*)O,MLSMR,3,0
1084,6,di/triphosphate,P(=O)([OH])OP(=O)[OH],MLSMR,3,0
1085,6,tri phosphoric esters,[#6]OP(=O)(*)O[#6].[#6]OP(=O)(*)O[#6].[#6]OP(=O)(*)O[#6],MLSMR,3,0
1086,6,phosphoramide,NP(=O)(N)N,MLSMR,3,0
1087,6,Phenalene,c1(c)c2c(c)cccc2ccc1,MLSMR,3,0
1088,6,(poly(azo(anthracene)),"c12:[c,n]:[c,n]:[c,n]:[c,n]:c1[c,n]c3:[c,n]:[c,n]:[c,n]:[c,n]:c3[c,n]2",MLSMR,3,0
1089,6,(poly(azo(phenanthrene)),"c12:[c,n]:[c,n]:[c,n]:[c,n]:c1:[c,n]:[c,n]:c3:[c,n]:[c,n]:[c,n]:[c,n]:c23",MLSMR,3,0
1090,6,Dye 31,a1aaac2ac3acac4aaac(c34)c12,MLSMR,3,0
1091,6,Dye 4,c12ccccc1C(=O)c3ccccc3C2=O,MLSMR,3,0
1092,6,Dye 8,c12cccc(C(=O)N(-&!@C)C(=O)3)c2c3ccc1,MLSMR,3,0
1093,6,"epoxide, aziridine, thioepoxide","C1[O,S,N]C1",MLSMR,3,0
1094,6,propiolactone,C1(=O)OCC1,MLSMR,3,0
1095,6,b-lactam,N1CCC1=O,MLSMR,3,0
1096,6,cycloheximide,O=C1CCCC(N1)=O,MLSMR,3,0
1097,6,aromatic Sulfonic ester,"[#6,#7]-S(=O)(=O)Oc",MLSMR,3,0
1098,6,quinone,"[$([o,n]=c1ccc(=[o,n])cc1),$([O,N]=C1C=CC(=[O,N])C=C1),$([O,N]=C1[#6]:,=[#6]C(=[O,N])[#6]:,=[#6]1)]",MLSMR,3,0
1099,6,saponin,O1CCCCC1OC2CCC3CCCCC3C2,MLSMR,3,0
1100,6,monensin,O1CCCCC1C2CCCO2,MLSMR,3,0
1101,6,squalestatin,C12OCCC(O1)CC2,MLSMR,3,0
1102,6,cyanidin,[OH]c1cc([OH])cc2=[O+]C(=C([OH])Cc21)c3cc([OH])c([OH])cc3,MLSMR,3,0
1103,6,cytochalasin,O=C1NCC2CCCCC21,MLSMR,3,0
1104,7,Filter1_2_halo_ether,"[Cl,Br,I][CX4][CX4][$([O,S,N]*),Cl,Br,I]",Inpharmatica,1,0
1105,7,Filter2_acyl_phosphyl_sulfonyl_halide,"[C,S,P](=O)[F,Cl,Br,I]",Inpharmatica,1,0
1106,7,Filter3_allyl_halide,"[F,Cl,Br,I][CX4]C=C",Inpharmatica,1,0
1107,7,Filter4_alpha_halo_carbonyl,"[Br,Cl,I][C!H0]C=[O,S]",Inpharmatica,1,0
1108,7,Filter5_azo,"[!#7,#1]~[NX2R0]=[NX2R0]~[!#7,#1]",Inpharmatica,1,0
1109,7,Filter6_benzyl_halide,"[Br,Cl,I][CX4]c",Inpharmatica,1,0
1110,7,Filter7_diazo,[!#7]~[NX2]~[NX1],Inpharmatica,1,0
1111,7,Filter8_thio_isocyanat_diimin,"N=C=[N,O,P,S]",Inpharmatica,1,0
1112,7,Filter9_metal,"[!#1!#6!#7!#8!#9!#15!#16!#17]~[*,#1]",Inpharmatica,1,0
1113,7,Filter10_Terminal_vinyl,"[CH2]=[CH][N,O,P,S;R0]",Inpharmatica,1,0
1114,7,Filter11_nitrosamin,[NR0]~[NX2]~[OX1],Inpharmatica,1,0
1115,7,Filter12_nitroso,"[*,#1]~[NX2]~[OX1]",Inpharmatica,1,0
1116,7,Filter13_PS_double_bond,"S=P~[*,#1]",Inpharmatica,1,0
1117,7,Filter14_thio_oxopyrylium_salt,"c1ccc[s,o;X2]c1",Inpharmatica,1,0
1118,7,Filter15_thiosulfate,[SX4](~S)(~O)(~O)~*,Inpharmatica,1,0
1119,7,Filter16_trialkyl_phosphin,[PX3]([#6])([#6])[#6],Inpharmatica,1,0
1120,7,Filter17_trialkyl_phosphin2,[PX4](~[!O!S])([#6])([#6])[#6],Inpharmatica,1,0
1121,7,Filter18_oxime_ester,"[!#7,#1]C=NO[C,S,P](=O)*",Inpharmatica,1,0
1122,7,Filter19_hydroxyimide_ester,O=C[NX3](C=O)OC(=O)*,Inpharmatica,1,0
1123,7,Filter20_hydrazine,[Nv3X3][Nv3X3!H0],Inpharmatica,1,0
1124,7,Filter21_cyanhydrin,[NX1]#C[CX4][OH],Inpharmatica,1,0
1125,7,Filter22_sulfonium_salt,*[SX3](*)*,Inpharmatica,1,0
1126,7,Filter23_ortho_quinone,C1(C=CC=CC1=O)=O,Inpharmatica,1,0
1127,7,Filter24_react_imide,"*C([F,Cl,Br,I,$(OS(=O)(=O)*)])=[NX2]*",Inpharmatica,1,0
1128,7,Filter25_sulfonyl_halide,"*S(=O)(=O)[F,Cl,Br,I]",Inpharmatica,1,0
1129,7,Filter26_alkyl_halide,"AA[CH2][F,Cl,Br,I,$(OS(=O)(=O)*)]",Inpharmatica,1,0
1130,7,Filter27_anhydride,"*[C,S](=O)O[C,S](=O)*",Inpharmatica,1,0
1131,7,Filter28_halo_pyrimidine,"c1nc(ncc1)[Br,I]",Inpharmatica,1,0
1132,7,Filter29_thioester,"CC(=[OX1,SX1,NH])[SX2][*,#1]",Inpharmatica,1,0
1133,7,Filter30_beta_halo_carbonyl,"[#6,#1]C(=O)CC[Br,I]",Inpharmatica,1,0
1134,7,Filter31_so_bond,"[*,#1][SX2R0]O[*,#1]",Inpharmatica,1,0
1135,7,Filter32_oo_bond,"[*,#1][OR0]O[*,#1]",Inpharmatica,1,0
1136,7,Filter33_c10_alkyl,[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2],Inpharmatica,1,0
1137,7,Filter34_isotope,"[2#1,3#1,13C,14C,15N,125I,23F,22Na,32P,33P,35S,45Ca,57Co,103Ru,141Ce]",Inpharmatica,1,0
1138,7,Filter35_pp_bond,P-P,Inpharmatica,1,0
1139,7,Filter36_ss_double_bond,S=S,Inpharmatica,1,0
1140,7,Filter37_silicate,[Si]~O,Inpharmatica,1,0
1141,7,Filter38_aldehyde,O=[CH]*,Inpharmatica,1,0
1142,7,Filter39_imine,C[CR0]=[NR0][*!O],Inpharmatica,1,0
1143,7,Filter40_epoxide_aziridine,"C1C[N,S,O]1",Inpharmatica,1,0
1144,7,Filter41_12_dicarbonyl,*C(=O)C(=O)*,Inpharmatica,1,0
1145,7,Filter42_12_dicarbonyl_tautomer,[*!$(C[OH])]=C([OH])C(=O)*,Inpharmatica,1,0
1146,7,Filter43_michael_acceptor_sp1,C#CC=O,Inpharmatica,1,0
1147,7,Filter44_michael_acceptor2,"[#6,#1,OH0][C!$(C1(=O)C=CC(=O)C=C1)](=O)C=[C!$(C[Nv3X3,OH])]",Inpharmatica,1,0
1148,7,Filter45_allyl_halide2,"[Br,Cl,I][CX4]C=[C,N,P]",Inpharmatica,1,0
1149,7,Filter46_nhalide,"N[F,Cl,Br,I]",Inpharmatica,1,0
1150,7,Filter47_so2f,O=S(=O)(*)F,Inpharmatica,1,0
1151,7,Filter48_foso,O=S(*)OF,Inpharmatica,1,0
1152,7,Filter49_halogen,"[*,#1]~[F,Cl,Br,I]~[*,#1]",Inpharmatica,1,0
1153,7,Filter50_grignard,"C[Mg][F,Cl,Br,I]",Inpharmatica,1,0
1154,7,Filter51_pn3,N[PX3](N)N,Inpharmatica,1,0
1155,7,Filter52_NC_haloamine,"NC[F,Cl,Br,I]",Inpharmatica,1,0
1156,7,Filter53_para_quinones,O=C1C=CC(=O)C=C1,Inpharmatica,1,0
1157,7,Filter56_SS_bond,S-S,Inpharmatica,1,0
1158,7,Filter57_polyphenol1,Oc1cc(O)cc(O)c1,Inpharmatica,1,0
1159,7,Filter58_polyphenol2,Oc1c(O)cc(O)cc1,Inpharmatica,1,0
1160,7,Filter59_phoshorous_ylide,C=P,Inpharmatica,1,0
1161,7,Filter60_Acyclic_N-S,N!@[SX2],Inpharmatica,1,0
1162,7,Filter61_phosphor_halide_and_P_S_bond,"[#15]~[F,Cl,Br,I,#16]",Inpharmatica,1,0
1163,7,Filter62_oxo_thio_halide,"[O,S]~[Cl,Br,I]",Inpharmatica,1,0
1164,7,Filter63_polyaromatic,a1aaaa2ccc3ccccc3c12,Inpharmatica,1,0
1165,7,Filter64_halo_ketone_sulfone,"[#6][C,S](=[O,S])C[F,Cl,Br,I]",Inpharmatica,1,0
1166,7,Filter65_alkyl_sulfonate,"[#6][P,S](~[OX1])(~[OX1])O[C!H0]",Inpharmatica,1,0
1167,7,Filter66_c4_perfluoralkyl,C(F)(F)C(F)(F)C(F)(F)C(F)(F),Inpharmatica,1,0
1168,7,Filter67_S_or_O_C_triplebond_N,"[O,S]C#N",Inpharmatica,1,0
1169,7,Filter68_anthracene_acridine,a1aaac2cc3ccccc3cc12,Inpharmatica,1,0
1170,7,Filter69_thio_carbonate,"[O,S]C(=[O,S])[O,S]",Inpharmatica,1,0
1171,7,Filter70_AlkylCN2,*(C#N)C#N,Inpharmatica,1,0
1172,7,Filter71_thio_anhydride,"*C(=[O,S])[O,S]C(=[O,S])*",Inpharmatica,1,0
1173,7,Filter72_hydrated_di_ketone,C(=O)C([OH])[OH],Inpharmatica,1,0
1174,7,Filter73_thio_ketone,CC(=S)C,Inpharmatica,1,0
1175,7,Filter74_thiol,*[SX2H],Inpharmatica,1,0
1176,7,Filter75_alkyl_Br_I,"[C!H0][Br,I]",Inpharmatica,1,0
1177,7,Filter76_S_ester,CC(=S)O,Inpharmatica,1,0
1178,7,Filter77_alkyl_NO2,"[*!#7]~[#6]-,=CN(~O)(~O)",Inpharmatica,1,0
1179,7,Filter78_bicyclic_Imide,*~@C1C(=O)NC(=O)C(~@*)1,Inpharmatica,1,0
1180,7,Filter79_maleimide,[CH]1C(=O)NC(=O)[CH]=1,Inpharmatica,1,0
1181,7,Filter80_Thioepoxide_aziridone,"[N,S]1[C,N,S][C,N,S]1",Inpharmatica,1,0
1182,7,Filter81_Thiocarbamate,"S!@C(=!@[O,S])!@[#7]",Inpharmatica,1,0
1183,7,Filter82_pyridinium,"[c,n]1[c,n][c,n][c,n][c,n]n(C)1",Inpharmatica,1,0
1184,7,Filter83_per_halo_chain,"[F,Cl,Br,I]C-,=;!@C([F,Cl,Br,I])-,=;!@C([F,Cl,Br,I])",Inpharmatica,1,0
1185,7,Filter84_nitrogen_mustard,"[N,P,Se,S][C!H0]C[Br,Cl,I]",Inpharmatica,1,0
1186,7,Filter85_keto_acrylonitrile,*C(=O)C(=!@[C!H0])C#N,Inpharmatica,1,0
1187,7,Filter86_cyanamide,N#C[#7!$(N(C#N)=C(N)NC)],Inpharmatica,1,0
1188,7,Filter87_crowns,"[N,O,S]-@[#6!$(*(~@*)(~@*)~@*)]@[#6!$(*(~@*)(~@*)~@*)]-@[N,O,S]-@[#6!$(*(~@*)(~@*)~@*)]@[#6!$(*(~@*)(~@*)~@*)]-@[O,N]-@[#6!$(*(~@*)(~@*)~@*)]@[#6!$(*(~@*)(~@*)~@*)]-@[N,O,S]-@C",Inpharmatica,1,0
1189,7,Filter88_ene_sulfone,[C!H0]=CS(=O)(=O)*,Inpharmatica,1,0
1190,7,Filter89_hydroxylamine,"[*!$(C=O)]!@N!@O[*,#1]",Inpharmatica,1,0
1191,7,Filter90_N_double_bond_S,N=!@S,Inpharmatica,1,0
1192,7,Filter92_trityl,*(c1ccccc1)(c1ccccc1)(c1ccccc1),Inpharmatica,1,0
1193,7,Filter93_acetyl_urea,C(=O)!@N!@C(=O)[#7],Inpharmatica,1,0
1194,7,Filter94_2_halo_pyridine,"c1nc(ccc1)[Br,I,Cl,F]",Inpharmatica,1,0
1195,8,aromatic NO2,O~N(=O)-c(:*):*,LINT,2,0
1196,8,deuterium,[2H],LINT,2,0
1197,8,C13,[13#6],LINT,2,0
1198,8,2-chloropyridine,n1c(cccc1)Cl,LINT,2,0
1199,8,aniline,[NH2D1]-c(:*):*,LINT,2,0
1200,8,"Si,B,Se atoms","[Si,B,Se]",LINT,2,0
1201,8,hetero imides,[!#6]-[CH2]-N1C(=O)CCC(=O)1,LINT,2,0
1202,8,poly ethers,O[CH2][CH2]O-!@[CH2][CH2]O,LINT,2,0
1203,8,acyclic imines,"C-!@[NX2]=[C!R,#1]-C",LINT,2,0
1204,8,alkyl esters of S or P,"[S,P](=O)OC",LINT,2,0
1205,8,ugly P compounds,"P(=[O,S])[C,N]([C,N])[C,N]",LINT,2,0
1206,8,"acyclic N-,=N and not N bound to carbonyl or sulfone","[N;!$(N-[C,S]=*)]-,=;!@[N;!$(N-[C,S]=*)]",LINT,2,0
1207,8,acyclic N-C-N,N-!@[CX4]-!@N,LINT,2,0
1208,8,acyclic N-S,N-!@[SX2]-*,LINT,2,0
1209,8,mustards,"[N,S,O][CH2][CH2]-[F,Cl,Br,I]",LINT,2,0
1210,8,aldehyde,O=[C!H0],LINT,2,0
1211,8,"1,2-dicarbonyl not in ring",O=[CX3]-!@[CX3]=O,LINT,2,0
1212,8,"carbamate, T-boc Protected",NC(OC([CH3])([CH3])[CH3])=O,LINT,2,0
1213,8,"carbamate, CBZ Protected",NC(O[CH2]c1ccccc1)=O,LINT,2,0
1214,8,carbamate include di-substitued N,OC(=O)-!@[NX3],LINT,2,0
1215,8,acyl halide,"O=C-[F,Cl,Br,I]",LINT,2,0
1216,8,alkyl halide,"[CH2]-[Cl,Br,I]",LINT,2,0
1217,8,alpha halo carbonyl,"O=C-C-[F,Cl,Br,I]",LINT,2,0
1218,8,sufonyl halide,"S(=O)(=O)-[F,Cl,Br,I]",LINT,2,0
1219,8,N:C-SCH2 groups,[ND1]=C-!@[SX2]-[CH2D2],LINT,2,0
1220,8,26,N-C(=S)-N,LINT,2,0
1221,8,terminal vinyl,[CH2D1]=[CD2]-!@*,LINT,2,0
1222,8,28,S=P~*,LINT,2,0
1223,8,thio cyanates,S-C#N,LINT,2,0
1224,8,thiols,*-[S!H0],LINT,2,0
1225,8,thionyl,[Sv4](=O)(-!@[!#1])-!@[!#1],LINT,2,0
1226,8,n-haloamines,"N-[F,Cl,Br,I]",LINT,2,0
1227,8,N-C-Hal or cyano methyl,"N-C-[F,Cl,Br,I,$(C#N)]",LINT,2,0
1228,8,alpha beta-unsaturated ketones; center of Michael reactivity,"[$(C#N),$(N(~O)~O),$(C=O),$(S(=O)=O),$(C(F)(F)F),Cl][C!H0]=[C!H0]",LINT,2,0
1229,8,aliphatic ketone not ring and not di-carbonyl,[C;!$(C=*)][C!R](=O)[CH2D2],LINT,2,0
1230,8,"aliphatic ester, not lactones",C[C!R](=O)[O!R][CH2D2],LINT,2,0
1231,8,"long aliphatic chain, 6+",[CH2][CH2][CH2]-!@[CH2][CH2][CH2],LINT,2,0
1232,8,quinones,"O=[#6]1[#6]:,=[#6][#6](=O)[#6]:,=[#6]1",LINT,2,0
1233,8,acyclic C=C-O,C=C-!@O-*,LINT,2,0
1234,8,acyclic C=N-H,[NH1X2]=[C!R;!$(C(-N)(=[NH1])-N)],LINT,2,0
1235,8,acyclic NO not nitro,O-!@[N;!$(N(=O)=O);!$([N+](=O)[O-])],LINT,2,0
1236,8,42,S-S,LINT,2,0
1237,8,43,O~O,LINT,2,0
1238,8,thioester,C-C(=O)[SD2],LINT,2,0
1239,8,aziridine-like N in 3-membered ring,N~1~*~*1,LINT,2,0
1240,8,epoxides,O~1C~*1,LINT,2,0
1241,8,aryl iodide,I-c:*,LINT,2,0
1242,8,aryl bromide,Br-c:*,LINT,2,0
1243,8,multiple aromatic rings,a1aaa2a(a1)aaa(a2):a,LINT,2,0
1244,8,multiple aromatic rings,"[!#1]-,:1-:a2a(-:[!#1]:3:a1aaaa3)aaaa2",LINT,2,0
1245,8,S/PO3 groups,"[P,S](~O)(~O)~O",LINT,2,0
1246,8,adamantyl,C12CC3CC(C1)CC(C2)C3,LINT,2,0
1247,8,too many cyano Groups (>1),C#N.C#N,LINT,2,0
1248,8,too many COOH groups (>1),[CX3](=O)[OH1].[CX3](=O)[OH1],LINT,2,0
1249,8,amino acid,[NH2][CX4]C(=O)O,LINT,2,0
1250,8,chlorates,Cl~O,LINT,2,0
1251,8,high halogen content (>3),"[F,Cl,Br,I].[F,Cl,Br,I].[F,Cl,Br,I].[F,Cl,Br,I]",LINT,2,0
