mol_id,smiles,NR-AR-LBD,NR-AR,NR-PPAR-gamma,NR-ER,NR-Aromatase,SR-MMP,SR-p53,NR-AhR,SR-ARE,NR-ER-LBD,SR-HSE,SR-ATAD5
TOX27660,CC1CC(C)C(=O)C1=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX27661,CC(=O)SCc1ccco1,0,0,0,0,0,0,0,0,1,0,0,0
TOX27662,Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27663,c1ccn(Cc2ccco2)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27665,CC(C)SCc1ccco1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27667,CCCCCCCCCCC=CC#N,0,0,0,0,0,0,0,0,0,0,0,0
TOX4124,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0,0,0,0,0,0,0,0,0,0,0,0
TOX4127,CCCCCCC,,1,0,0,0,0,0,0,0,0,0,0
TOX4126,ClC1=C(Cl)C2(Cl)C3C(Cl)C4OC4C3C1(Cl)C2(Cl)Cl,0,0,0,,,1,0,0,,0,,0
TOX4123,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,0,0,0,,0,0,0,0,0,0,0,0
TOX21719,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX21715,COc1ccccc1/N=N/c1c(O)c2c(cc(S(=O)(=O)[O-])cc2NC(C)=O)cc1S(=O)(=O)[O-],0,0,0,,,,0,0,0,0,0,0
TOX27006,CC1(C)[C@@H]2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,0,1,0,0,0,0,0,0,0,0,0,0
TOX27000,ClCCOCCOCCCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX27001,COC(Cc1ccccc1)OC,0,0,0,,0,0,0,0,0,0,0,0
TOX27003,[O-][Cl+3]([O-])([O-])[O-],0,0,0,1,0,,0,0,0,0,0,0
TOX2817,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,0,0,0,0,0,0,0,0,,0,0,0
TOX2816,Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12,0,0,,0,,,0,1,0,0,0,0
TOX2815,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O,0,0,0,,,,0,0,,0,,0
TOX2814,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c([O-])c(I)c2oc2c(I)c(=O)c(I)cc1-2,0,1,0,,0,,,1,,0,,0
TOX2813,O=c1[nH]c2cc(Cl)ccc2o1,0,0,0,0,0,,0,0,0,0,0,0
TOX2812,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0,0,0,0,0,0,0,0,,0,0,0
TOX2810,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,0,0,0,0,,,,0,,0,0,0
TOX26188,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,0,0,0,0,0,,0,0,0,0,0,0
TOX26637,O=C([O-])c1cc(O)c2c(n1)c(=O)cc1oc3ccccc3nc2-1,0,0,0,0,0,1,0,,,0,,0
TOX26638,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX6049,C(=C\c1ccccc1)\c1ccccc1,0,0,0,0,,0,0,0,,0,0,0
TOX26639,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,,1,0,0,,0,0,,0,0,0,0
TOX6044,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0,0,0,0,0,0,0,0,,0,,0
TOX2609,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1,1,0,1,,0,0,0,0,1,,0
TOX2978,CC[N+](C)(C)c1cccc(O)c1,0,0,0,0,0,,0,0,0,0,0,0
TOX5659,COC(=O)c1ccccc1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX2602,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,,,,,,,,0,,0,
TOX2975,Cn1c2ncn(CC(O)CO)c2c(=O)n(C)c1=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX2977,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX2607,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0,0,0,0,1,0,0,0,0,0,0,0
TOX2973,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX25749,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0,0,0,0,0,0,0,0,,0,,0
TOX25748,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX1778,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,0,0,,0,,,0,0,0,0,0,0
TOX25741,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,0,0,0,0,0,0,0,0,0,0,0,0
TOX1772,CC(C)(N)C1CCC(C)(N)CC1,0,0,0,1,0,0,0,0,0,0,0,0
TOX1771,CCC(C)(C)c1ccc(O)cc1,0,0,0,1,0,1,0,0,0,1,0,0
TOX25742,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,0,0,0,0,0,1,0,1,1,0,0,0
TOX25745,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,0,0,0,0,0,0,0,,0,0,0,0
TOX25744,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0,0,0,0,0,,0,,0,0,1,0
TOX1775,Cc1c[nH]c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0
TOX25746,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@@](O)(c3ccccc3Cl)[C@H]2C(=O)N2CCC[C@@H]2C(N)=O)cc1OC,0,0,0,0,0,0,0,0,0,0,0,0
TOX14252,CC/C(=N\OC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX14250,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,0,0,0,0,1,,0,0,,0,0,0
TOX14255,NC(=O)CF,0,0,0,0,0,0,0,0,0,0,0,0
TOX3937,CC(C)(C)Cl,0,0,0,1,0,0,0,0,0,0,0,0
TOX24928,CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C,0,0,0,0,0,0,0,0,,0,0,0
TOX24929,CCCCCCCCCCCCSC,0,0,0,0,0,0,0,0,0,0,0,0
TOX24299,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,,,,,,,,,0,,0,
TOX24922,O=C1CCCN1CCO,0,0,0,0,0,0,0,0,0,0,0,0
TOX28246,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I,0,0,,0,0,0,0,0,,0,,0
TOX28245,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I,0,0,0,0,0,0,0,,,0,,0
TOX24921,CCCCC(CC)COC(=O)OOC(C)(C)C,0,0,0,0,0,0,0,0,0,0,,0
TOX24926,CCCCNC1CC(C)(C)NC(C)(C)C1,0,0,0,0,,0,0,0,0,0,0,0
TOX24927,CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,0,0,0,0,0,0,0,0,0,0,0,0
TOX24925,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,0,0,0,0,0,,0,0,0,0,0,0
TOX25529,Clc1ccc(C(Cn2ccnc2)OCc2csc3c2cccc3Cl)c(Cl)c1,0,0,0,0,1,,,,,0,,0
TOX25527,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0,0,0,0,0,0,0,0,0,0,0,0
TOX25526,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0,0,0,0,0,,0,0,0,0,0,0
TOX25521,O=C(CO)N(CCO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,0,0,0,0,0,0,0,0,0,0,0
TOX25523,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,0,0,0,0,0,0,0,0,0,0,0
TOX25522,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0,0,1,0,0,,0,0,0,0,0,0
TOX28998,c1cnc2cc3c(cc2n1)C1CC3CNC1,0,0,0,0,0,0,0,,,0,,0
TOX7390,O=S(=O)(O)c1ccccc1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX7397,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX7394,CCC1CCC(CCC(=O)O)C1,0,0,,1,0,0,0,,,,0,0
TOX28993,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0,0,0,0,0,0,0,0,0,0,0,0
TOX24941,Nc1ccccc1S(=O)(=O)c1ccccc1,0,0,0,0,0,0,0,0,,0,0,0
TOX3551,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0,0,0,0,0,,0,0,0,0,0,0
TOX3550,O=C(c1c2ccc(O)cc2sc1-c1ccc(O)cc1)c1ccc(OCCN2CCCCC2)cc1,,0,,,1,1,1,,0,,1,0
TOX3552,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0,1,,0,,0,0,0,,0,,0
TOX3554,COC(=O)[C@@H]1[C@@H](OC)[C@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C[C@@H]2CN3CCc4c5ccc(OC)cc5[nH]c4[C@H]3C[C@@H]21,0,0,0,0,,0,0,,,0,,0
TOX3557,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0,0,,,,0,1,0,0,0,0,0
TOX3556,CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C\CO,0,0,0,0,1,1,0,0,1,0,1,0
TOX24236,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0,0,0,0,0,1,0,0,0,0,0,0
TOX24945,OCCSCSCCO,0,0,0,0,0,0,0,0,0,0,0,0
TOX7026,CCCCCCCCCCCCCCCCCCN(C)C,,,,,,,,,0,,0,
TOX7021,CCCCOCCOCCOC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX3735,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@@H](C(=O)O)C(C)C,0,0,0,0,0,0,0,0,,0,,0
TOX3734,CCCC(CCC)C(N)=O,0,0,0,0,0,0,0,0,,0,,0
TOX3737,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0,0,0,0,0,0,0,0,,0,0,0
TOX3736,CC(=O)O[C@H]1[C@@H]([N+]2(C)CCCCC2)C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@]4(C)[C@H]3CC[C@]12C,0,0,0,1,0,0,0,0,,0,0,0
TOX3730,N[C@@H](Cc1ccc(O)cc1)C(=O)O,,,,,,,,,0,,0,
TOX3733,CCCC(CCC)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX24430,O=C(Cc1ccccc1)c1ccccc1,0,0,0,,0,0,0,,0,0,0,0
TOX24431,CC(C)(C)NCCO,0,0,0,0,0,0,0,0,0,0,0,0
TOX21152,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,0,,,0,,0,0,0,0,0,0
TOX24433,O=C1CCCC(=O)C1,0,0,0,,0,0,0,0,0,0,0,0
TOX24435,CCN(CC)CCOC(=O)c1ccc(N)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX24436,CC(=O)C1CCOC1=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX24437,Nc1cc(N)cc(C(=O)O)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX12361,N#CC(Br)(Br)C(N)=O,0,0,0,,,0,0,0,,0,0,0
TOX26517,N=C(N)n1cccn1,0,0,0,0,0,0,0,0,,0,,0
TOX12365,N#Cc1c(Cl)cccc1Cl,0,0,0,0,0,0,0,0,0,0,0,0
TOX140,O=C([O-])c1ccccc1,0,0,0,0,0,,0,0,0,0,0,0
TOX141,c1cc2ccccc2o1,0,0,0,0,0,0,0,,0,0,0,0
TOX142,Nc1nc(N)nc(-c2ccccc2)n1,0,0,0,1,,0,0,1,0,0,0,0
TOX143,O=C(O)c1ccccc1,0,0,0,1,0,0,0,0,0,0,0,0
TOX144,O=C(c1ccccc1)C(O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX145,O=C1C=CC(=O)C=C1,0,0,0,0,0,0,0,0,1,0,0,0
TOX146,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,0,0,0,0,0,0,0,0,1,0,1,0
TOX147,c1ccc2[nH]nnc2c1,0,0,0,0,0,0,0,0,0,0,1,0
TOX148,ClC(Cl)(Cl)c1ccccc1,0,0,0,0,0,0,0,1,0,0,0,0
TOX149,NNC(=O)c1ccccc1,0,0,0,1,,,0,1,0,0,0,0
TOX17250,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0,0,0,0,0,1,0,0,0,0,0,0
TOX27456,O=C1OC(=O)C2C3C=CC(C3)C12,0,0,0,0,0,0,0,0,0,0,0,0
TOX27454,CC1(C)O[C@H]2[C@@H]3OC(C)(C)OC[C@@H]3O[C@@]2(C(=O)O)O1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27453,C(N1CCCCC1)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX5892,c1ccc(Nc2cccc3ccccc32)cc1,0,0,0,1,,,0,1,0,1,0,0
TOX21528,N#Cc1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX5896,C[C@@H](N)[C@@H](O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX5895,Nc1ccc(Nc2ccccc2)cc1,0,0,0,0,0,0,,,1,0,0,0
TOX21521,NCCCN1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27450,Clc1ccc2[nH]nnc2c1,0,0,,0,0,0,0,0,0,,,0
TOX21524,O=[N+]([O-])c1cc[n+]([O-])cc1,0,0,0,,,0,0,,,0,0,0
TOX21527,CC1(C)CC(=O)CC(C)(C)N1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26986,O=C(O)C(O)C(O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX26513,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,,,,,,,,,,,0,
TOX26980,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12,0,0,,0,,0,0,,,0,0,0
TOX6811,Sc1ccccc1,0,0,0,,,0,0,0,0,0,1,0
TOX26279,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,0,1,0,,,1,0,1,,0,0,1
TOX26270,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX26271,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,,,,,,,,,0,,0,
TOX26272,O=C(N/N=C/c1ccccc1O)c1ccncc1,0,0,,,,,,1,0,,,1
TOX26273,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26274,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1.CC(O)C(=O)O,1,0,,0,1,1,1,1,,,1,0
TOX26275,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26276,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26277,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,,0,,,,1,,1,1,0,0,
TOX12954,CC(C)(O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX27279,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,0,0,0,0,0,1,0,0,0,0,0,0
TOX27278,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc(F)cc2)cc1,0,0,0,0,0,0,0,,0,0,0,0
TOX27276,CNCc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1,0,0,0,0,,,0,1,,0,0,0
TOX27274,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27272,Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,0,0,,,1,0,0,0,1,,0,0
TOX27271,Cc1cc(CCN2CCN(c3nsc4ccccc43)CC2)cc2c1NC(=O)CC2(C)C,,0,,,,,,0,1,0,1,
TOX27270,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,0,0,0,1,0,,0,0,1,0,0,0
TOX20720,Nc1cc(Cl)c(O)c(Cl)c1,0,0,,0,,1,1,1,1,0,0,0
TOX20721,O=C1CCC(C2CCCCC2)CC1,0,0,0,,0,0,0,0,,0,0,0
TOX20722,OC1CCC(C2CCCCC2)CC1,0,0,0,,0,0,0,0,0,0,0,0
TOX20723,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,0,0,,,0,,,1,1,0,,0
TOX20724,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0,0,0,0,0,0,0,0,0,0,0,0
TOX20725,O=C(O)c1ccc([Hg]Cl)cc1,,0,1,,,,,0,1,1,1,
TOX20726,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],0,0,0,0,0,0,0,0,0,0,0,0
TOX20727,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,0,0,0,0,1,0,0,0,0,0,0,0
TOX20728,CCCCOP(=O)(O)OCCCC,0,0,0,1,0,0,0,0,0,,0,0
TOX25945,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,0,0,0,0,,0,0,0,0,0,0
TOX22382,CCCO[Si](OCCC)(OCCC)OCCC,0,0,0,0,0,0,0,0,0,0,0,0
TOX25941,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,,,,,0,
TOX4710,CCCC(=O)Cl,0,0,0,0,0,0,0,0,0,0,0,0
TOX1543,CCCCCCCCCl,0,0,0,0,0,0,0,0,0,0,1,0
TOX1544,Oc1ccccc1Cl,0,0,0,0,0,0,0,0,0,0,0,0
TOX1545,CC(Cl)C(=O)O,0,0,0,0,0,0,0,0,0,,0,0
TOX1546,O=C(O)CCCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX1547,CC(=O)CCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX27493,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27491,CSc1cnccn1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27490,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX27497,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0,0,0,0,0,0,0,0,0,0,0,0
TOX7258,CC(C)OC=O,0,0,0,0,0,0,0,0,0,0,1,0
TOX7259,N#Cc1cccc(C#N)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX7253,CCOC(=O)/C=C/C(=O)OCC,0,0,0,0,0,0,0,0,1,0,0,0
TOX7254,CCC(C)COC(C)=O,0,0,0,0,0,0,0,,0,0,0,0
TOX21891,c1ccc(Cc2ccccc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28585,C[C@H]1CNCCc2ccc(Cl)cc21,0,0,0,0,0,0,0,0,0,0,0,0
TOX28586,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0,0,0,0,0,0,0,0,0,0,0,0
TOX24600,OCC1CC=CCC1,0,0,0,0,,0,0,,0,0,0,0
TOX28580,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,0,0,,0,,1,,0,,0,,0
TOX24606,Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX21897,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],1,0,1,,,1,1,,,0,,1
TOX28583,Cc1c2cc(O)ccc2n(Cc2ccc(OCCN3CCCCCC3)cc2)c1-c1ccc(O)cc1,0,0,0,,1,1,0,0,0,,,0
TOX24609,N#Cc1c(F)cccc1F,0,0,0,0,0,0,0,0,0,0,0,0
TOX28588,[Gd+3].CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1,,,,,,,,,0,,0,
TOX3947,S=C=S,0,0,0,0,0,0,0,0,0,0,0,0
TOX28728,Nc1c(=O)c(=O)c1NC/C=C\COc1cc(CN2CCCCC2)ccn1,0,0,0,0,0,0,0,0,,0,0,0
TOX28729,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)n1c3ccccc3[nH]c1=O)C2,0,0,0,0,0,,0,0,0,0,0,0
TOX21091,C1CCc2nnnn2CC1,0,0,0,0,0,0,0,0,,0,,0
TOX28721,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,0,0,1,,,0,0,,1,0,0,0
TOX28722,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,0,0,,0,,,0,,0,0,0,0
TOX28723,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28724,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1,,0,,,,0,,0,,0,,
TOX28725,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28726,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX18939,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,0,0,,1,1,0,,1,1,0
TOX27809,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,0,0,,0,0,,,,1,0,0,
TOX27805,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0,0,0,0,0,0,0,0,,0,0,0
TOX27806,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@@H](N)C[C@@H](N)[C@@H]3O)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0,0,0,1,0,0,0,0,,0,,0
TOX3078,O=C([O-])P(=O)([O-])[O-],0,0,0,1,0,0,0,0,0,1,0,0
TOX27802,CCC1=C[C@@H]2CN(C1)Cc1c3ccccc3[nH]c1[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@@H]1[C@]34CCN3CC=C[C@](CC)([C@H]34)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC)C2,,,,,,,,,,,0,
TOX6251,c1ccc(P(c2ccccc2)c2ccccc2)cc1,0,0,0,0,0,,0,0,,0,1,0
TOX6252,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX6259,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX6258,ClCCOP(OCCCl)OCCCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX963,Nc1cc([N+](=O)[O-])ccc1C(=O)O,0,0,0,1,0,1,0,1,1,0,0,0
TOX5041,CCOC(=O)OCC,0,0,0,0,0,0,0,0,0,0,0,0
TOX5040,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,0,0,0,0,,1,0,0,,0,0,0
TOX5045,C=CC(=O)OCCOCCOC(=O)C=C,1,0,1,1,,0,0,0,1,0,,1
TOX5047,CCOCCOCCOCC,0,0,0,1,0,,0,,0,0,0,0
TOX5046,CCCCOCCOCCOCCCC,0,,0,0,,0,0,0,0,0,0,0
TOX5049,COCCOCCO,0,0,0,0,0,0,0,0,0,0,0,0
TOX2016,C1CN2CCN1CC2,0,0,0,0,0,0,0,0,0,0,0,0
TOX2014,COc1ccc(OC)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX2010,CCCCCCCC/C=C\CCCCCCCCO,0,0,0,0,0,0,0,0,0,0,0,0
TOX6314,[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-],1,0,1,,,1,1,,,1,1,1
TOX3930,ClC(Cl)(Cl)Br,0,0,0,0,0,0,0,0,0,0,0,0
TOX777,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX771,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0,0,0,0,0,0,0,0,0,0,0,0
