smiles,u0_atom
CN1NCCC1=O,-1477.49
Cn1[nH]ccc1=O,-1345.19
C1=CCNCC=C1,-1648.89
CN1O[CH]C=C1[NH],-1307.72
CN1OCC[C]1[NH],-1442.65
Cn1occc1=O,-1256.3
CN1OCCC1=O,-1387.74
CN1C=NCCO1,-1437.4
CNC1CC1CO,-1711.82
CNC1CC1(C)O,-1713.98
CNC1CC1C=O,-1583.67
CNC1CC1OC,-1699.17
CNC1CCC1O,-1709.99
C1=NCC2CC2N1,-1488.87
CNC1(C)CC1O,-1708.98
CNC1C(C)C1O,-1710.44
CNC1CCC1=O,-1585.4
CNc1ccco1,-1469.22
C[N]C1=C[CH]NO1,-1310.76
CNc1ccoc1,-1464.54
CNC1CCOC1,-1724.69
CNC1(C)COC1,-1704.64
CNC1CC(=O)C1,-1585.42
CNC1CC(O)C1,-1708.21
C1=CCNC=NC1,-1525.86
CNc1ccon1,-1327.6
CN=C1CCON1,-1437.23
CNC1C(N)C1O,-1581.53
CNC1CNC1=O,-1471.92
CNc1cnoc1,-1319.18
CNC1COC1C,-1706.94
CNC1C(O)C1O,-1510.55
CNC1COC1=O,-1402.78
CNC1(CO)CC1,-1710.03
C1=NNCC2CC12,-1504.21
CNC1C=COC1,-1584.43
CNC1C=NOC1,-1435.39
CN=C1NCCO1,-1480.26
CNC1=NCCO1,-1484.45
CN=c1[nH]cco1,-1339.2
CNCC1CC1O,-1706.47
CN(C)C1CC1O,-1702.87
CNCC1CCO1,-1710.02
C1=CCNN=CC1,-1509.52
CCCC1(C)CC1,-2046.34
CNCC1(C)CO1,-1708.87
CNCC1COC1,-1705.49
CN(C)C1COC1,-1697.8
CNCC1OC1C,-1707.74
CNCC1(O)CC1,-1714.33
CNCCC1CO1,-1705.6
CN(C)CC1CO1,-1700.02
CNC(C)C1CO1,-1706.56
CNCCCCO,-1860.3
C=CN(C)C(C)=O,-1608.86
CC12CC1CCN2,-1786.19
CN(C)CCCO,-1851.04
CN(C)C=CC=O,-1593.4
CC(=O)CN(C)C,-1726.03
CN(C)CCC=O,-1720.36
C=CCN(C)C=O,-1599.87
C#CCN(C)C=O,-1441.28
C=CC(C=O)NC,-1580.58
CNC(C)CCO,-1860.47
CC12CC1C=NN2,-1512.58
CNC(C)(C)CO,-1859.41
CNC(C)(C)C=O,-1726.13
CNC(C)C(C)O,-1858.9
CNC(C)C(C)=O,-1733.09
CNC(C)CC=O,-1726.23
CNCC=CCO,-1714.03
CNCC=CC=O,-1587.07
C=C(CO)CNC,-1716.5
C=C(C=O)CNC,-1586.31
CC12CC1N=CN2,-1529.06
CNCC(C)CO,-1860.91
CNCC(C)(C)O,-1861.66
CNCC(C)C=O,-1725.56
CNCC#CCO,-1557.43
CNCC#CC=O,-1425.52
CNCCC(C)O,-1862.4
CNCCC(C)=O,-1733
CNCCCC=O,-1726.38
C[N]C=C[CH]NO,-1428.17
C=CN(C)[CH][N]O,-1434.55
CC12CCCC1N2,-1788.35
C=CN(C)C(N)=O,-1493.39
CC(=NO)N(C)C,-1572.16
CN(C)C[CH][N]O,-1564.14
CN(C)CC(N)=O,-1620.3
CNC(C)[CH][N]O,-1570.27
CNC(C)C(N)=O,-1625.88
CNCC(C)=NO,-1573.23
CNCC[CH][N]O,-1569.91
CNCCC(N)=O,-1624.43
CC12CC=CC1N2,-1647.96
CNCCCOC,-1847.52
CNC(C)COC,-1849.75
CNCC=COC,-1709.39
C=C(CNC)OC,-1710.27
CNCC(C)OC,-1848.92
CN(C)CC(=O)O,-1549.38
CNC(C)C(=O)O,-1554.25
CNCCC(=O)O,-1557.29
CN=C(C)N(C)O,-1568.06
CC12CCC(C1)N2,-1776.26
CN=C(C)NC=O,-1489.23
CN(C)C=NC=O,-1479.11
CN(C)C(=N)CO,-1602.42
CN(C)C(=N)C=O,-1462.09
CN(C=O)CC#N,-1349.82
CN(C=O)CCN,-1615.98
CNC(CN)CO,-1730.56
CNCC(N)CO,-1730.71
CNCCNC=O,-1615.46
CNC(C)=NOC,-1574.21
CC12CCCN1C2,-1784.42
CNC[CH][N]OC,-1560.03
C=CC(=O)N(C)C,-1600.79
C#CC(=O)N(C)C,-1442.1
C#CC(C=O)NC,-1420.65
C=CC(CO)NC,-1713.47
C#CC(CO)NC,-1555.34
C=CC(=O)CNC,-1586.38
C#CC(=O)CNC,-1426.76
C=CC(O)CNC,-1716.13
C#CC(O)CNC,-1558.01
CC12CC(CN1)C2,-1781.7
C=COCCNC,-1710.8
CN(C)C(=O)CN,-1614.85
CN(C)C(=O)C#N,-1346.56
CN(C=N)CC=O,-1462.51
CN(C=N)CCO,-1598.2
CNC(C#N)C=O,-1326.99
CNC(C#N)CO,-1464.7
CNCC(=O)C#N,-1329.48
CNCC(O)CN,-1733.32
CNCC(O)C#N,-1466.67
CC12C=CC(C1)N2,-1622.31
CN(C)C(=O)CO,-1549.52
CN(C)C(=O)C=O,-1409.18
CN(C=O)CC=O,-1412.14
CN(C=O)CCO,-1547.14
CNC(C=O)C=O,-1391.19
CNC(CO)CO,-1659.66
CNC(C=O)CO,-1528.09
CNCC(=O)CO,-1533.46
CNCC(=O)C=O,-1394.67
CNCC(O)CO,-1662.77
CC12CCNC1C2,-1785.84
CCCCC1CC1,-2044.91
CNCC(O)C=O,-1530.41
CNCCOC=O,-1539.97
[CH2][N]N(C)CC=O,-1430.7
[CH2][N]N(C)CCO,-1562.12
CN=C(C=O)NC,-1466.33
CN=C(CO)NC,-1600.69
CNCC(=O)NC,-1619.65
[CH2][N]OCCNC,-1556.97
CNCC(=O)OC,-1544.03
CNC(=N)C1CO1,-1455.76
CC12CCN(C1)C2,-1771.04
CN=CNCCO,-1605.63
CN=C(N)C(C)=O,-1486.63
CN=C(N)CC=O,-1478.31
CN=CN(C)C=O,-1484.56
C[N][CH]NC(C)=O,-1494.2
C[N][CH]NCC=O,-1470.4
CC(=O)N(C)C=N,-1490.19
CN(C)[N][CH]CO,-1569.11
CN(C)[N][CH]C=O,-1435.76
CN(C)N(C)C=O,-1590.29
CC12CC=NN1C2,-1506.19
CC(=O)NN(C)C,-1601.52
CNC(=N)CCO,-1612.67
CNC(=N)C(C)O,-1609.24
CNC(=N)COC,-1598.08
C=CC(=NC)NO,-1424.26
C#CC(=NC)NO,-1263.4
C=CN(O)[CH][N]C,-1429.97
CN(C=O)C1CC1,-1598.01
CNC(=O)C1CC1,-1609.38
CC12CNCC1C2,-1784.66
CNC(=O)C1CN1,-1476.65
CNC(=O)C1CO1,-1402.34
C=C(C)N(C)C=O,-1605.74
CC=CC(=O)NC,-1614.73
CNC(=O)C(C)C,-1753.95
C=C(C)C(=O)NC,-1612.53
CC#CC(=O)NC,-1455.26
C=CCC(=O)NC,-1609.12
C#CCC(=O)NC,-1452.52
CC(=N)N(C)C=O,-1489.24
CC12CNC(C1)C2,-1780.35
CNC(=O)CCN,-1624.97
CNC(=O)C=CN,-1494.64
CNC(=O)C(C)N,-1627.89
CNC(=O)CC#N,-1359.55
CC(=O)N(C)C=O,-1431.75
CNC(=O)CCO,-1557.87
CNC(=O)C(C)O,-1556.54
CNC(=O)C(C)=O,-1430.2
CNC(=O)CC=O,-1422.33
CN=C(NC)OC,-1598.79
CC12CNCC1N2,-1654.22
CNC(=O)COC,-1546.18
CN(C=O)N1CC1,-1439.99
CNC(=O)N1CC1,-1474.93
CNC(=O)N(C)C,-1624.5
[CH2][N]N1CC1C=O,-1289.21
[CH2][N]N1CCC1=O,-1317.5
CNN1CCC1=O,-1456.7
[CH2][N]N1CC(=O)C1,-1296.98
[CH2][N]NC1COC1,-1422.49
CC12CN=CN1C2,-1520.69
[CH2][N]NCC1CO1,-1421.17
[CH2][N][N][CH]C1CO1,-1287.92
CN[N][CH]C1CO1,-1423.22
[CH2][N][N][CH]CC=O,-1310.11
C=NNC=CC=O,-1319.09
[CH2][N]NCCC=O,-1444.04
C=NN(C)C(C)=O,-1467.24
CN[N][CH]CCO,-1578.71
CNN=C(C)CO,-1581.3
CNN=C(C)C=O,-1451.52
CC1C2CCC1N2,-1779.73
CN[N][CH]C(C)O,-1577.14
CN[N][CH]C(C)=O,-1456.12
CN[N][CH]CC=O,-1446.08
C=CN(C=O)NC,-1457.02
CNN(C)C(C)=O,-1598.25
CN[N][CH]COC,-1566.13
CNN=C(C)OC,-1581.66
C#CC(=O)N[N][CH2],-1163.28
C=CC(=O)N(C)N,-1460.16
C#CC(=O)N(C)N,-1299.23
CC1C2CCCN12,-1780.81
C=CO[CH][N]NC,-1433.09
C=CC(=O)NNC,-1461.5
C#CC(=O)NNC,-1299.9
[CH2][N]OC1CCC1,-1548.81
[CH2][N]OC1CNC1,-1412.44
[CH2][N]OC1COC1,-1343.02
[CH2][N]OCC1CC1,-1546.98
[CH2][N]OCC1CN1,-1412.57
[CH2][N]OCC1CO1,-1341.11
C#CCCO[N][CH2],-1392.87
CC1C2C=CCN12,-1640.68
[CH2][N]OCCC#N,-1302.22
[CH2][N]OCCC=O,-1361.68
C=CC(=N)N(C)O,-1426.76
C#CC(=N)N(C)O,-1266.16
C#CC(=O)O[N][CH2],-1073.75
C=CC(=O)N(C)O,-1375.66
C#CC(=O)N(C)O,-1216.53
COC1CC1CN,-1705.39
COC1CC1(C)N,-1707.6
COC1CC1C#N,-1444.69
CC1C2CCN1C2,-1770.01
CC(C)CC1CC1,-2044.96
COC1CCC1N,-1705.29
COC1(C)CC1N,-1708.68
COC1C(C)C1N,-1705.89
COc1ccc[nH]1,-1470.81
COC1CCNC1,-1723.02
COC1=CCNC1,-1583.01
COC1(C)CNC1,-1703.61
COC1CC(N)C1,-1707.8
COc1cc[nH]c1,-1471.43
COc1cc[nH]n1,-1343.03
CC1C2CCNC12,-1781.29
COc1ccno1,-1251.77
COC1CC=NO1,-1365.72
COc1ccon1,-1248.57
COC1CNC1C,-1703.82
COC1C(N)C1N,-1575.22
COC1C(N)C1O,-1504.16
COC1CNC1=O,-1397.01
COC1(CN)CC1,-1707.52
COC1CN(C)C1,-1696.1
CC1C2CC=NN12,-1505.88
COC1C=NN=C1,-1302.69
COC1C=NNC1,-1448
COc1cn[nH]c1,-1338.4
COc1cnoc1,-1243.33
COC1C=NOC1,-1361.75
COC1=NCCN1,-1474.54
CC1C2CNC1C2,-1776.84
COC1=NNCC1,-1452.81
COC1=NN=CC1,-1318.81
COC1=NOCC1,-1368.11
COCC1CC1N,-1707.28
COCC1CCN1,-1704.8
COCC1(C)CN1,-1705.73
COCC1CN1C,-1698.26
COCC1CNC1,-1699.17
COCC1NC1C,-1706.05
COCC1(N)CC1,-1710.04
CC1C2CNCC12,-1779.89
COCCC1CN1,-1704.5
COC=CC1CN1,-1563.37
C=C(OC)C1CN1,-1563.7
COC(C)C1CN1,-1704.84
COCCCCN,-1853.5
COC=CCCN,-1715.32
COC=C(C)CN,-1716.02
COC=C(C)C#N,-1457.85
COC=CC(C)N,-1716
COC=CCC#N,-1452.85
CC1C2CN=CN12,-1518.18
C=C(CCN)OC,-1717.43
C=C(OC)C(C)N,-1717.28
C=C(CC#N)OC,-1453.52
CC=C(C#N)OC,-1447.91
C=CC(C#N)OC,-1442.27
COC(C)CCN,-1854.28
COC(C)=CCN,-1717.96
COC(C)=CC#N,-1457.72
COC(C)(C)CN,-1855.07
COC(C)(C)C#N,-1588.48
CC1C2C=CC1N2,-1614.05
COC(C)C(C)N,-1856.03
COC(C)CC#N,-1594.37
C#CC(C#N)OC,-1279.51
COCC=CCN,-1710.52
COCC=CC#N,-1450.84
C=C(CN)COC,-1709.78
C=C(C#N)COC,-1448.7
COCC(C)CN,-1853.75
COCC(C)(C)N,-1857.21
COCC(C)C#N,-1592.58
CC1C2N=CNC12,-1527.77
COCC#CCN,-1553.33
COCC#CC#N,-1279.69
COCCC(C)N,-1855.61
COCCCC#N,-1594.02
CO[CH]C=C[N]N,-1439.62
[CH2]C(=C[N]N)OC,-1434.12
C=C(OC)C(=N)N,-1464.66
C=CC(=NN)OC,-1442.47
COC(C)[CH][N]N,-1574.3
CC1C2C=NNC12,-1510.88
COC(C)C(=N)N,-1606.43
COCC(C)=NN,-1575.19
COCC[CH][N]N,-1572.79
CO[CH]C=C[N]O,-1363.63
COC=CC(N)=O,-1416.48
[CH2]C(=C[N]O)OC,-1356.81
C=C(OC)C(N)=O,-1414.1
C=CC(=NO)OC,-1363.55
COC(C)[CH][N]O,-1498.19
CC1CC1C1CN1,-1765.27
COC(C)C(N)=O,-1553.14
COCC(C)=NO,-1499.97
COCC[CH][N]O,-1496.68
COCCC(N)=O,-1552.78
COCCN1CC1,-1696.76
CC=C(CN)OC,-1715.62
C=CC(CN)OC,-1708.93
C#CC(CN)OC,-1551.09
C=CC(N)COC,-1709.28
C#CC(N)COC,-1553.07
CC1(C2CN2)CC1,-1765.47
CC(C)(C)C1CC1,-2044.98
COCCN(C)C,-1840.83
C=C(NC=N)OC,-1460
COC(C#N)=CN,-1329.62
COC(CN)CN,-1724.96
COCC(N)CN,-1726.96
COCCNC=N,-1595.3
C=C(NC=O)OC,-1406.54
COC(C=O)=CN,-1394.93
CC1CC1CCN,-1916.81
COC(CN)CO,-1655.68
COCC(N)CO,-1658.37
COCCNC=O,-1542.99
[CH2][N][N][C](C)OC,-1449.71
[CH2][N][N][CH]COC,-1431.06
[CH2][N]NCCOC,-1562.66
COC(CN)OC,-1649.18
COC[CH][N]OC,-1485.73
COCC(O)CN,-1658.1
[CH2][N]OC(C)OC,-1490.98
CC1CC1(C)CN,-1917.14
[CH2][N]OCCOC,-1483.17
COC(N)=CC#N,-1338.76
COC(N)=CC=O,-1404.09
CO[CH][N]N1CC1,-1425.93
CO[C]([NH])N1CC1,-1448.32
C[CH][N][N][CH]OC,-1451.26
CO[CH][N]N(C)C,-1569.24
COC(=N)N(C)C,-1601.04
C#CC(=NN)OC,-1276.14
CC1CC1CC#N,-1654.63
C#CC(=NO)OC,-1197.11
COC(=O)C1CN1,-1396.67
COCOCCN,-1652.48
COC(=O)CCN,-1551.22
COC(=O)C=CN,-1421.71
COC(=O)C(C)N,-1551.14
COC(=O)N1CC1,-1396.15
COC(=O)N(C)C,-1554.6
C[CH][N]OCOC,-1491.69
CC1CC1[CH][N]N,-1632.5
CON1CCC1=O,-1366.32
COn1cccc1,-1436.75
COn1cccn1,-1307.37
CON1C=NCC1,-1434.75
CO[N][CH]C1CC1,-1547.66
CO[N][CH]C1CN1,-1414.84
CO[N][CH]C1CO1,-1341.91
C=CC(C)=NOC,-1558.73
C#CC(C)=NOC,-1398.71
C[CH]C=C[N]OC,-1559.34
CO[N][CH]C(C)C,-1697.32
[CH2]C(C)=C[N]OC,-1558.76
CC#C[CH][N]OC,-1400.83
C=CC[CH][N]OC,-1551.13
C#CC[CH][N]OC,-1394.1
CO[N][CH]CCN,-1567.19
CON=C(C)CN,-1570.14
CON=C(C)C#N,-1305.65
CO[N]C=C[CH]N,-1437.73
CC1CC1N1CC1,-1759.68
CO[N][CH]C(C)N,-1566.56
CO[N][CH]CC#N,-1302.65
C=CN(C=N)OC,-1423.76
CON(C)C(C)=N,-1565.82
CO[N][CH]CCO,-1498.27
CON=C(C)CO,-1499.69
CON=C(C)C=O,-1371.98
CO[N][CH]C(C)O,-1498.75
CO[N][CH]C(C)=O,-1373.04
CO[N][CH]CC=O,-1364.25
CC1(N2CC2)CC1,-1755.67
C=CN(C=O)OC,-1366.32
CON(C)C(C)=O,-1512.15
C[N][CH]N(C)OC,-1557.08
CON=C(C)OC,-1499.73
CO[N][CH]N1CC1,-1408.57
CO[N][CH]N(C)C,-1563.15
C=CC(=N)NOC,-1424.56
C#CC(=N)NOC,-1264.86
C=CO[CH][N]OC,-1350.24
CC1CC1N(C)C,-1901.58
C=CC(=O)NOC,-1370.39
C#CC(=O)NOC,-1207.59
NC12CCOC1C2,-1583.81
NC12COCC1C2,-1585.49
NC12COC(C1)C2,-1567.55
NC1C2CCC1O2,-1576.92
NC1C2CCOC12,-1580.26
NC1C2COC1C2,-1574.53
NC1C2COCC12,-1582.46
NC1C2C=CC1O2,-1411.07
CC1CC1(N)CN,-1787.96
NC1C2C=COC12,-1442.99
NC1C2OCOC12,-1372.75
NC1C2C=NOC12,-1296.11
NC1CC1C1CO1,-1565.74
NC1(C2CO2)CC1,-1565.16
NC1CC1CCO,-1718.54
NC1CC1[CH][N]O,-1430.45
NC(=O)C1CC1N,-1486.42
NC1CC1C(=O)O,-1412.24
NC1CC1(N)CO,-1591.64
CC1CC1NC=N,-1659.62
CCC(C)C1CC1,-2044.71
NC1CC1NC=O,-1476.05
C=COC1CC1N,-1568.34
NC1CC1(O)CO,-1522.9
NC1CC1OC=O,-1399.77
[CH2][N]OC1CC1N,-1417.48
NC1CC2CC1O2,-1576.01
NC1CC2OC2C1,-1587.8
NC1CCC1CO,-1714.63
NC1CCC2OC12,-1584.1
NC1C=CC2OC12,-1440.02
[CH2][N]NC1CC1C,-1624.28
NC1CCCC1O,-1739.24
NC1C=CCC1O,-1599.61
NC1CC=CC1O,-1597.99
Nc1cccn1O,-1318.17
Nc1ccc(N)o1,-1350.59
NC1CCCOC1,-1734.19
NC1CC(CO)C1,-1715.12
NC1CCC(O)C1,-1739.17
N=C1CCCON1,-1447.01
N=C1CCC(=O)N1,-1377.94
CC1CC2CC1N2,-1772.93
Nc1ccc(O)[nH]1,-1350.18
Nc1ccc(O)o1,-1278.79
[NH]C1=C[CH]NC1=O,-1227.75
NC1C=CNC1=O,-1359.04
NC1CC(N)C1O,-1590.07
NC1CCNC1=O,-1503.63
Nc1cc[nH]c1O,-1349.1
Nc1ccn(O)c1,-1312.45
NC1=CC=NOC1,-1312.75
C=C1OC=CC1N,-1453.64
C=C1CC2CC1N2,-1626.66
C=C1OCCC1N,-1594.39
Nc1ccoc1N,-1345.73
NC1CC(O)C1N,-1580.81
Nc1ccoc1O,-1272.93
NC1C=COC1=O,-1280.75
NC1CC(O)C1O,-1520.28
NC1CCOC1=O,-1427.73
NC1CCOCC1,-1735.84
NC1=CC(=O)CC1,-1492.52
NC1=CC(=O)C=C1,-1339.76
CC1=CC2CC1N2,-1617.73
NC1(CCO)CC1,-1718.31
NC1C=COC=C1,-1456.81
NC1C=CC(O)C1,-1596.76
NC1C=COCC1,-1597.51
N=C1CC(=O)CN1,-1359.12
Nc1cc(O)c[nH]1,-1354.08
Nc1cc(O)co1,-1278.66
NC1=CC(=O)NC1,-1374.13
CC1CC2CC2N1,-1785.3
NC1C=NOCC1,-1439.94
NC1=CC(=O)OC1,-1301.04
NC1CNC1CO,-1578.95
NC1C(N)C1CO,-1590.64
NC1CN(C=O)C1,-1469.39
NC1CNCC1O,-1604.79
NC1CNC(=O)C1,-1503.21
Nc1c[nH]cc1O,-1350.16
Nc1c[nH]c(O)c1,-1354.71
CC1CC2CN1C2,-1769.35
C=CC1(N)COC1,-1566.12
C#CC1(N)COC1,-1410.16
C=CC1C(N)C1O,-1572.1
C#CC1C(N)C1O,-1418.74
C=CC1OCC1N,-1567.66
C#CC1OCC1N,-1409.92
NC1COC1CO,-1514.97
NC1C(O)C1CO,-1519.19
NC1COC2CC12,-1580.63
C=C1COCC1N,-1587.63
CC1CC2CN2C1,-1781.28
Nc1cocc1N,-1343.78
NC1COCC1N,-1603.15
Nc1cocc1O,-1270.29
NC1COCC1O,-1533
NC1(CO)CC1O,-1518.31
NC1C(O)CC1O,-1523.12
NC1(CO)CCC1,-1716.37
NC1CC=COC1,-1597.33
C=C1CC(N)CO1,-1595.56
NC1C=CCOC1,-1588.78
C=C1CC2CN2C1,-1638.57
[NH][C]1COCCN1,-1470.47
N=C1COC=CN1,-1341.07
Nc1coc(N)c1,-1349.49
NC1(CO)CNC1,-1583.17
Nc1coc(O)c1,-1277.04
NC1COCOC1,-1529.77
NC1(CO)COC1,-1515.64
NC1COC(=O)C1,-1427.57
NC1CC=NOC1,-1441.72
[NH][C]1NC2CC2O1,-1334.65
CC1=CC2CN2C1,-1643.68
N=C1NCC2OC12,-1330.69
[NH][C]1NC=CC1=O,-1224.18
[NH][C]1NCCC1=O,-1359.63
[NH][C]1NCCCO1,-1488.31
[NH][C]1NC=CCO1,-1349.27
N=C1C=CC(=O)N1,-1234.76
Nc1[nH]ccc1O,-1352.8
N=C1NOC2CC12,-1293.85
N=C1C=CCON1,-1305.16
CC1CC2NC2C1,-1784.49
C[C]CCCCC,-2191.69
C1CC1CC1CC1,-1897.37
[NH][C]1OCC2CN12,-1329.06
Nc1occc1O,-1275.87
NCC1CC1CO,-1717.26
NCC1CCC1O,-1719.23
NCc1ccco1,-1471.41
N#Cc1ccco1,-1208.07
NCC1CCCO1,-1732.85
N#CC1CCCO1,-1466.89
N#CC1=CCCO1,-1328.72
N#CC1CC=CO1,-1326.29
C=C1CC2NC2C1,-1643.82
NCC1=CCCO1,-1594.53
NCC1CC=CO1,-1593.2
NCc1ccno1,-1327.79
N#Cc1ccno1,-1059.31
N#CC1CC=NO1,-1177.56
NCC1CC=NO1,-1445.63
NCc1ccoc1,-1469.08
N#Cc1ccoc1,-1209.01
NCC1CCOC1,-1731.14
N#CC1CCOC1,-1468.54
CC1=CC2NC2C1,-1646.91
N#CC1=CCOC1,-1328.68
NCC1=CCOC1,-1589.34
NCC1CC(O)C1,-1717.3
NCc1ccon1,-1326.28
N#Cc1ccon1,-1059.16
NCC1CC(=O)N1,-1482.57
NCC1CC(=O)O1,-1415.14
NCC1CN1C=O,-1454.31
NCC1C(N)C1O,-1586.7
NCC1CNC1=O,-1481.54
CC1CCC1CN,-1917.04
NCC1(CN)CO1,-1585.18
NCc1cnoc1,-1324.94
N#Cc1cnoc1,-1061.53
NCC1C(O)C1O,-1510.39
NCC1COC1=O,-1412.87
N#CC1=COCC1,-1334.22
N#CC1C=COC1,-1327.89
NCC1=COCC1,-1592.41
CC1(C)CC1CN,-1917.78
NCC1(CO)CC1,-1716.14
NCC1C=COC1,-1591.54
NCC1(CO)CN1,-1586.69
NCC1COCO1,-1528.82
NCC1=COCO1,-1386.43
NCC1(CO)CO1,-1516.14
N#CC1C=NOC1,-1176.75
NC=C1C=NOC1,-1312.18
CC1(C)CC1(C)N,-1918.18
NCC1C=NOC1,-1443.59
NCC1NC1CO,-1586.56
NCC1NCC1O,-1586.91
NCC1(N)CC1O,-1588.67
NCC1(N)COC1,-1584.42
N#CC1=NOCC1,-1180.16
NCC1=NOCC1,-1446.75
C=CC1OC1CN,-1566.35
CC1(C#N)CCC1,-1655.45
C#CC1OC1CN,-1410.5
NCC1OC1CN,-1584.35
NCC1OC1CO,-1513.35
NCC1OCC1N,-1582.84
NCC1(O)CC1N,-1590.17
NCC1OCC1O,-1514.52
NCC1(O)CC1O,-1517.15
N#CC1C=CCO1,-1322.71
NCC1(O)CCC1,-1719.19
NCC1C=CCO1,-1589.92
CC1C(C)C1CN,-1916.82
NCC1OCCO1,-1528.06
NCC1OC=CO1,-1384.73
NCC1(O)CNC1,-1581.98
NCC1(O)COC1,-1515.32
NCCC1CC1O,-1712.95
NCCC1CCO1,-1714.74
N#CCC1CCO1,-1453.65
NCCC1COC1,-1711.91
N#CCC1COC1,-1450.54
NCCC1(O)CC1,-1717.17
CC1C(C)C1(C)N,-1916.61
NCCCC1CO1,-1711.13
N#CCCC1CO1,-1450.85
N#CC=CC1CO1,-1304.19
N#CC#CC1CO1,-1138.18
C=CC(N)C1CO1,-1568.22
C#CC(N)C1CO1,-1407.81
NCC=CC1CO1,-1565.99
C=C(CN)C1CO1,-1566.95
NCC#CC1CO1,-1412.17
NCCCCCO,-1862.87
CC1C(C)C1C#N,-1657.51
C=CC(C=O)=CN,-1462.42
C=CC(N)=CC=O,-1462.97
NCC=CCCO,-1721.78
C=C(CN)CCO,-1723.89
NCC#CCCO,-1566.27
NCCC=CCO,-1720.5
C=C(CO)CCN,-1722.83
NCCC#CCO,-1566.03
C=CC(N)[CH][N]O,-1431.46
C=CC(N)C(N)=O,-1486.41
CC1CC(C#N)C1,-1656.48
[CH2]C(C)(C)C(C)C,-2189.55
[H],-1327.09
[HH].[HH],-1438.35
C#CC(N)C(N)=O,-1490.47
NC[CH]C=C[N]O,-1436.69
NCC=CC(N)=O,-1487.22
[CH2]C(=C[N]O)CN,-1434.72
C=C(CN)C(N)=O,-1277
C=CC(CN)=NO,-1329.87
NCC#C[CH][N]O,-1575.59
NCC#CC(N)=O,-1632.8
NCCC[CH][N]O,-1915.19
NCCCC(N)=O,-1414.83
CC1CCC1(C)N,-1255.41
C=CC(N)C(=O)O,-1414.1
C#CC(N)C(=O)O,-1420.14
NCC=CC(=O)O,-1255.59
C=C(CN)C(=O)O,-1562.49
NCC#CC(=O)O,-1482.38
NCCCC(=O)O,-1481.16
NCC(CN)CO,-1657.07
NCCC(N)CO,-1623.91
CC1CCC1C#N,-1302.61
NCCCNC=O,-1466.42
C#CC(C=O)=CN,-1305.66
C=CC(=O)C=CN,-1302.66
C#CC(=O)C=CN,-1718.79
C#CC(N)=CC=O,-1560.72
C=CC(N)CCO,-1574.34
C#CC(N)CCO,-1574.01
C=COC=CCN,-1721.15
C=COC(=C)CN,-1780.03
C=CC(CN)CO,-1565.58
CC1CCC2CN12,-1723.31
C#CC(CN)CO,-1561.8
C=CC(O)CCN,-1716.52
C#CC(O)CCN,-1211.43
C=COCCCN,-1340.19
N#CC(C=O)=CN,-1211.08
N#CC(=CN)CO,-1207.75
N#CC(=O)C=CN,-1739.3
N#CC(N)=CC=O,-1283.59
NCCC(O)CN,-1640.74
NC=C(C=O)C=O,-1406.92
CC1C=CC2CN12,-1413.76
NC=C(C=O)CO,-1276.17
NC=CC(=O)CO,-1403.68
NC=CC(=O)C=O,-1400.81
NCC=COC=O,-1666.22
C=C(CN)OC=O,-1670.67
NCC(CO)CO,-1546.45
NCCC(O)CO,-1564.22
NCCCOC=O,-1584.35
[CH2][N]OCCCN,-1783.36
NCC(N)C1CO1,-1729.59
CC1CCC2NC12,-1739.46
NCCNCCO,-1269.07
NCC(N)CCO,-1275.06
C#CC(N)[CH][N]O,-1707.16
C#CC(CN)=NO,-1440.12
NCCOC1CC1,-1719.74
N#CCOC1CC1,-1721.82
NC(CO)C1CC1,-1587.63
NCC(O)C1CC1,-1588.03
NC(CO)C1CN1,-1641.02
NCC(O)C1CN1,-1514.91
C=C1CCC2NC12,-1514.86
NC(CO)C1CO1,-1722.58
NCC(O)C1CO1,-1565.9
C=CCC(N)CO,-1723.32
C#CCC(N)CO,-1568.07
C=CCC(O)CN,-1710.57
C#CCC(O)CN,-1552.34
C=CCOCCN,-1727.43
C#CCOCCN,-1213.76
NCCOCCN,-1504.67
N#CC=C(N)C=O,-1344.87
C=C1C=CC2NC12,-1657.9
N#CC=C(N)CO,-1274.29
NCCOCCO,-1665.99
NC(C=O)=CC=O,-1403.57
NC(CO)CCO,-1671.43
NC(=CC=O)CO,-1312.4
NCC(O)CCO,-1457.08
[NH][C](C=O)N1CC1,-1487.85
NCC(=O)N1CC1,-1406.85
C=COC(=O)CN,-1310.73
CC1=CCC2NC12,-1354.89
[NH][CH]N1CC1C=O,-1439.64
[NH][CH]N1CCC1=O,-1329.81
[NH][CH]N1CCCO1,-1297.64
N=CN1CC(=O)C1,-1467.55
[NH][CH]N1C=CCO1,-1464.4
N=C(N)C1CC1O,-1453.98
N=C(N)C1CCO1,-1461.18
N=CNC1COC1,-1456.39
N=CNCC1CO1,-1463.2
CC1C=CC2NC12,-1344.98
N=CNCCC=O,-1470.63
N=C(N)CCCO,-1342.26
C=C(CO)C(=N)N,-1312.26
N=C(N)C#CCO,-1937.43
N=C(N)C#CC=O,-2192
CC1CCCC1N,-1483.76
CC(C)CC(C)C,-1189.07
N=C(N)CCC=O,-1192.32
C#CC(=N)NC=O,-1344.27
C#CC(=O)NC=N,-1178.98
